public_date,FFI48_desc,NFIRM,indret_ew,indret_vw,dpr_Median,bm_Median,pe_exi_Median,gpm_Median,roe_Median,totdebt_invcap_Median,rd_sale_Median,adv_sale_Median
20120229,CLTHS,42,0.087403,0.064310,0.037,0.592,15.222,0.439,0.116,0.153,0.000,0.022
20120229,CNSTR,41,0.085534,0.061616,0.000,0.867,11.406,0.150,0.034,0.334,0.000,0.000
20120229,COAL,11,-0.062396,-0.020494,0.088,1.155,8.080,0.281,0.185,0.530,0.000,0.000
20120229,COMPS,113,0.052060,0.111590,0.000,0.497,14.770,0.492,0.078,0.037,0.097,0.000
20120229,DRUGS,276,0.054067,0.010217,0.000,0.300,-3.492,0.367,-0.271,0.032,0.340,0.000
20120229,ELCEQ,58,0.037728,0.015606,0.000,0.726,8.284,0.305,0.103,0.254,0.022,0.000
20120229,FABPR,8,0.058737,0.135525,0.000,0.903,14.286,0.336,0.092,0.155,0.011,0.000
20120229,FIN,109,0.031547,0.067677,0.246,0.662,14.723,0.363,0.075,0.232,0.000,0.000
20120229,FOOD,55,0.023960,0.021068,0.097,0.577,16.302,0.295,0.082,0.342,0.001,0.012
20120229,FUN,43,0.042467,0.059078,0.000,0.800,18.175,0.360,0.044,0.412,0.000,0.013
20120229,GOLD,8,-0.031840,-0.032598,0.019,0.586,23.066,0.631,0.052,0.037,0.000,0.000
20120229,GUNS,7,0.033034,0.074469,0.151,0.616,12.405,0.238,0.186,0.169,0.014,0.000
20120229,HLTH,62,0.068973,0.062772,0.000,0.701,10.629,0.268,0.067,0.368,0.000,0.000
20120229,HSHLD,44,0.066645,0.064620,0.194,0.635,15.077,0.467,0.129,0.173,0.008,0.030
20120229,INSUR,110,0.031215,0.053168,0.157,1.175,12.653,0.123,0.065,0.215,0.000,0.000
20120229,LABEQ,74,0.028103,0.024028,0.000,0.606,15.300,0.479,0.086,0.075,0.093,0.000
20120229,MACH,108,0.039884,0.046347,0.056,0.550,15.434,0.351,0.129,0.203,0.020,0.000
20120229,MEALS,57,0.069135,0.031296,0.000,0.441,17.117,0.204,0.127,0.355,0.000,0.021
20120229,MEDEQ,117,0.008219,0.008915,0.000,0.434,10.855,0.580,0.017,0.111,0.080,0.000
20120229,MINES,16,-0.012199,-0.051552,0.312,0.450,9.913,0.369,0.030,0.189,0.000,0.000
20120229,OIL,148,0.089846,0.064943,0.000,0.691,11.026,0.553,0.072,0.342,0.000,0.000
20120229,OTHER,20,0.027455,0.033868,0.000,0.550,17.190,0.311,0.051,0.357,0.000,0.000
20120229,PAPER,37,0.030325,0.035098,0.262,0.684,13.576,0.288,0.102,0.395,0.007,0.000
20120229,PERSV,48,0.001804,-0.037896,0.000,0.587,15.277,0.476,0.084,0.257,0.000,0.003
20120229,RLEST,25,0.052238,0.041639,0.000,0.804,5.346,0.397,0.039,0.406,0.000,0.000
20120229,RTAIL,171,0.054182,0.034168,0.000,0.554,14.698,0.348,0.130,0.238,0.000,0.013
20120229,RUBBR,14,0.046072,0.030709,0.153,0.652,18.557,0.305,0.101,0.399,0.007,0.000
20120229,SHIPS,7,0.104375,0.075110,0.000,0.636,34.162,0.181,0.056,0.470,0.004,0.000
20120229,SMOKE,5,0.104649,0.104547,0.895,0.185,17.471,0.540,0.272,1.118,0.007,0.008
20120229,SODA,10,-0.011350,0.034533,0.377,0.356,13.887,0.407,0.082,0.435,0.000,0.015
20120229,STEEL,44,-0.002127,-0.025403,0.083,0.824,16.249,0.163,0.090,0.329,0.000,0.000
20120229,TELCM,104,0.042848,0.047412,0.000,0.669,12.806,0.546,0.059,0.502,0.000,0.008
20120229,TOYS,17,0.216110,0.063151,0.000,0.759,14.576,0.414,0.089,0.151,0.029,0.020
20120229,TRANS,74,0.000046,-0.015370,0.048,0.723,18.015,0.210,0.078,0.379,0.000,0.000
20120229,TXTLS,9,0.023214,0.058521,0.000,0.916,20.417,0.278,0.057,0.353,0.004,0.000
20120229,UTIL,95,0.011263,0.012230,0.633,0.869,16.436,0.271,0.071,0.560,0.000,0.000
20120229,WHLSL,107,0.037551,0.015243,0.000,0.840,12.793,0.195,0.111,0.350,0.000,0.000
20120331,AERO,17,-0.029877,-0.004969,0.046,0.532,14.923,0.301,0.133,0.326,0.030,0.000
20120331,AGRIC,8,-0.007427,0.029579,0.048,0.658,21.988,0.248,0.075,0.365,0.000,0.001
20120331,AUTOS,53,0.037402,0.005686,0.000,0.629,11.653,0.196,0.142,0.324,0.018,0.000
20120331,BANKS,515,0.078731,0.094165,0.220,1.222,13.552,0.712,0.061,0.537,0.000,0.010
20120331,BEER,10,0.054557,0.053571,0.328,0.627,16.464,0.504,0.084,0.252,0.000,0.071
20120331,BLDMT,54,0.055105,0.040277,0.180,0.658,12.564,0.281,0.067,0.289,0.006,0.000
20120331,BOOKS,21,0.029809,0.039789,0.239,0.784,7.891,0.551,0.084,0.433,0.000,0.000
20120331,BOXES,10,0.023553,0.027330,0.161,0.379,15.830,0.229,0.148,0.614,0.004,0.000
20120331,BUSSV,375,0.033490,0.036596,0.000,0.471,15.824,0.545,0.081,0.079,0.022,0.000
20120331,CHEMS,71,0.034566,0.025476,0.085,0.532,14.327,0.314,0.128,0.341,0.015,0.000
20120331,CHIPS,209,0.013333,0.038376,0.000,0.743,13.246,0.431,0.058,0.054,0.114,0.000
20120331,CLTHS,42,0.028273,0.016132,0.036,0.582,15.402,0.438,0.131,0.126,0.000,0.022
20120331,CNSTR,41,0.041406,0.012487,0.000,0.831,10.031,0.144,0.034,0.343,0.000,0.000
20120331,COAL,11,-0.097316,-0.125661,0.088,1.155,7.702,0.259,0.185,0.530,0.000,0.000
20120331,COMPS,112,0.030893,0.070236,0.000,0.489,15.851,0.486,0.073,0.041,0.095,0.000
20120331,DRUGS,275,0.044842,0.043463,0.000,0.305,-3.638,0.365,-0.262,0.035,0.343,0.000
20120331,ELCEQ,58,-0.003354,0.009864,0.000,0.726,8.521,0.305,0.099,0.254,0.022,0.000
20120331,FABPR,8,-0.039823,0.026661,0.000,0.903,13.461,0.336,0.097,0.165,0.011,0.000
20120331,FIN,109,0.018276,0.043501,0.246,0.662,15.107,0.360,0.075,0.232,0.000,0.000
20120331,FOOD,55,0.020606,0.014970,0.097,0.597,16.031,0.295,0.082,0.320,0.001,0.012
20120331,FUN,43,0.052861,0.042392,0.000,0.800,19.012,0.360,0.044,0.412,0.000,0.013
20120331,GOLD,8,-0.078385,-0.119483,0.019,0.586,22.798,0.631,0.052,0.037,0.000,0.000
20120331,GUNS,7,0.023434,0.007072,0.151,0.616,11.447,0.238,0.186,0.169,0.014,0.000
20120331,HLTH,62,0.039987,0.003629,0.000,0.701,10.374,0.268,0.067,0.368,0.000,0.000
20120331,HSHLD,43,0.040844,0.015661,0.181,0.611,16.098,0.470,0.129,0.173,0.007,0.028
20120331,INSUR,109,0.031033,0.037475,0.157,1.171,13.328,0.124,0.066,0.216,0.000,0.000
20120331,LABEQ,74,0.034232,0.036477,0.000,0.606,16.578,0.479,0.086,0.075,0.093,0.000
20120331,MACH,107,-0.001674,-0.023421,0.056,0.537,15.513,0.352,0.130,0.201,0.019,0.000
20120331,MEALS,57,0.049357,0.038905,0.000,0.441,17.921,0.206,0.127,0.355,0.000,0.021
20120331,MEDEQ,116,0.045096,0.034820,0.000,0.434,12.118,0.580,0.017,0.106,0.080,0.000
20120331,MINES,16,-0.033905,-0.060667,0.312,0.473,8.841,0.369,0.030,0.189,0.000,0.000
20120331,OIL,148,-0.032157,-0.030462,0.000,0.691,10.241,0.545,0.070,0.337,0.000,0.000
20120331,OTHER,19,0.066548,0.014615,0.000,0.547,19.590,0.312,0.056,0.338,0.000,0.000
20120331,PAPER,37,0.013250,0.016705,0.262,0.684,13.419,0.288,0.102,0.395,0.007,0.000
20120331,PERSV,48,0.002684,-0.020211,0.000,0.624,15.826,0.477,0.082,0.255,0.000,0.003
20120331,RLEST,25,0.065892,0.074121,0.000,0.804,5.231,0.378,0.039,0.406,0.000,0.000
20120331,RTAIL,171,0.050764,0.051973,0.000,0.513,15.857,0.345,0.127,0.239,0.000,0.013
20120331,RUBBR,14,0.030210,0.059553,0.153,0.652,19.821,0.305,0.101,0.399,0.007,0.000
20120331,SHIPS,7,-0.081748,-0.024787,0.000,0.636,26.743,0.181,0.056,0.470,0.004,0.000
20120331,SMOKE,5,0.019435,0.049663,0.895,0.185,18.270,0.540,0.272,1.118,0.007,0.008
20120331,SODA,10,-0.009493,0.066304,0.377,0.356,15.000,0.402,0.081,0.437,0.000,0.015
20120331,STEEL,44,0.006291,0.006646,0.083,0.824,15.807,0.164,0.090,0.329,0.000,0.000
20120331,TELCM,103,0.036119,0.021016,0.000,0.670,12.645,0.544,0.059,0.494,0.000,0.010
20120331,TOYS,17,0.077300,0.030583,0.000,0.759,15.252,0.414,0.089,0.151,0.029,0.020
20120331,TRANS,75,0.013007,0.008069,0.024,0.702,18.148,0.212,0.078,0.381,0.000,0.000
20120331,TXTLS,9,0.064972,0.045037,0.000,0.916,23.250,0.278,0.057,0.353,0.004,0.000
20120331,UTIL,93,0.003590,0.014021,0.635,0.869,16.389,0.272,0.071,0.560,0.000,0.000
20120331,WHLSL,107,0.028180,0.032251,0.000,0.840,13.336,0.195,0.110,0.350,0.000,0.000
20120430,AERO,17,0.001436,0.004945,0.046,0.532,14.866,0.301,0.133,0.326,0.030,0.000
20120430,AGRIC,9,-0.033385,-0.041234,0.048,0.610,19.273,0.234,0.075,0.368,0.000,0.000
20120430,AUTOS,53,-0.056713,-0.077998,0.000,0.629,10.972,0.196,0.142,0.324,0.018,0.000
20120430,BANKS,513,0.009651,-0.023790,0.216,1.222,13.586,0.713,0.061,0.537,0.000,0.010
20120430,BEER,10,-0.008796,-0.010865,0.328,0.627,16.377,0.504,0.084,0.252,0.000,0.071
20120430,BLDMT,54,0.002698,-0.013662,0.180,0.658,12.957,0.281,0.067,0.289,0.006,0.000
20120430,BOOKS,21,-0.093204,-0.026234,0.239,0.784,7.908,0.553,0.077,0.433,0.000,0.000
20120430,BOXES,10,-0.000144,-0.007020,0.161,0.379,15.686,0.229,0.148,0.614,0.004,0.000
20120430,BUSSV,378,-0.012881,-0.008890,0.000,0.469,15.408,0.545,0.081,0.082,0.023,0.000
20120430,CHEMS,71,-0.003041,0.017569,0.085,0.526,14.793,0.311,0.129,0.341,0.015,0.000
20120430,CHIPS,210,-0.046780,-0.034399,0.000,0.742,12.365,0.430,0.058,0.057,0.113,0.000
20120430,CLTHS,42,0.003815,-0.000583,0.035,0.575,15.317,0.438,0.131,0.125,0.000,0.022
20120430,CNSTR,41,0.013595,0.020820,0.000,0.831,9.781,0.144,0.032,0.343,0.000,0.000
20120430,COAL,11,-0.023054,0.028089,0.088,1.155,8.274,0.259,0.185,0.530,0.000,0.000
20120430,COMPS,112,-0.043657,-0.033698,0.000,0.487,16.029,0.494,0.073,0.032,0.098,0.000
20120430,DRUGS,275,-0.023046,0.007684,0.000,0.302,-3.281,0.362,-0.252,0.038,0.343,0.000
20120430,ELCEQ,58,-0.052317,-0.017753,0.000,0.726,8.489,0.305,0.099,0.254,0.022,0.000
20120430,FABPR,8,0.210502,-0.002682,0.000,0.968,13.157,0.336,0.097,0.165,0.015,0.000
20120430,FIN,110,-0.025621,-0.053113,0.242,0.658,14.289,0.360,0.076,0.231,0.000,0.000
20120430,FOOD,55,0.011483,0.010026,0.109,0.597,16.893,0.295,0.077,0.322,0.001,0.012
20120430,FUN,44,-0.017022,-0.030745,0.000,0.809,18.672,0.365,0.044,0.416,0.000,0.014
20120430,GOLD,8,-0.046422,-0.063508,0.019,0.586,20.481,0.631,0.052,0.037,0.000,0.000
20120430,GUNS,7,0.040115,0.012465,0.151,0.616,11.115,0.238,0.186,0.169,0.014,0.000
20120430,HLTH,61,-0.012049,-0.008582,0.000,0.735,10.572,0.268,0.064,0.384,0.000,0.000
20120430,HSHLD,42,0.004605,-0.019946,0.198,0.592,17.131,0.476,0.134,0.186,0.007,0.023
20120430,INSUR,109,-0.016262,-0.007494,0.155,1.171,13.115,0.123,0.066,0.216,0.000,0.000
20120430,LABEQ,74,-0.022701,-0.024976,0.000,0.606,17.002,0.479,0.086,0.075,0.093,0.000
20120430,MACH,108,-0.011123,-0.016531,0.049,0.535,15.229,0.355,0.131,0.200,0.019,0.000
20120430,MEALS,57,0.056800,0.011458,0.000,0.441,18.378,0.206,0.127,0.355,0.000,0.021
20120430,MEDEQ,115,0.016846,0.002982,0.000,0.434,11.627,0.579,0.016,0.111,0.080,0.000
20120430,MINES,17,-0.064615,0.013950,0.156,0.473,8.254,0.385,0.048,0.189,0.000,0.000
20120430,OIL,149,-0.030988,-0.015090,0.000,0.693,9.906,0.543,0.068,0.334,0.000,0.000
20120430,OTHER,19,-0.004682,-0.015354,0.000,0.547,17.545,0.312,0.056,0.338,0.000,0.000
20120430,PAPER,37,-0.041744,-0.001420,0.262,0.667,13.143,0.276,0.102,0.391,0.007,0.000
20120430,PERSV,46,-0.046187,-0.040176,0.000,0.587,14.719,0.461,0.084,0.258,0.000,0.003
20120430,RLEST,25,0.042377,0.007425,0.000,0.804,6.269,0.378,0.039,0.412,0.000,0.000
20120430,RTAIL,172,0.001599,0.013751,0.000,0.513,15.411,0.344,0.127,0.240,0.000,0.013
20120430,RUBBR,15,-0.014729,-0.007517,0.076,0.647,20.102,0.304,0.097,0.432,0.007,0.000
20120430,SHIPS,7,-0.014794,-0.019263,0.000,0.636,22.160,0.181,0.064,0.470,0.004,0.000
20120430,SMOKE,5,0.012567,0.018143,0.895,0.185,18.456,0.540,0.272,1.118,0.007,0.008
20120430,SODA,10,-0.028899,0.030119,0.377,0.356,14.810,0.402,0.081,0.437,0.000,0.015
20120430,STEEL,44,-0.034953,-0.041225,0.083,0.824,14.953,0.162,0.090,0.329,0.000,0.000
20120430,TELCM,103,-0.043663,0.017838,0.000,0.670,11.639,0.544,0.059,0.494,0.000,0.010
20120430,TOYS,17,-0.013909,0.010196,0.000,0.759,13.028,0.414,0.089,0.151,0.029,0.020
20120430,TRANS,74,0.006381,0.010701,0.024,0.681,18.235,0.214,0.078,0.379,0.000,0.000
20120430,TXTLS,9,0.008115,-0.001478,0.000,0.916,23.600,0.278,0.057,0.353,0.004,0.000
20120430,UTIL,92,0.012863,0.017310,0.636,0.871,16.567,0.271,0.071,0.558,0.000,0.000
20120430,WHLSL,106,-0.014898,-0.004305,0.000,0.826,12.220,0.198,0.114,0.350,0.000,0.000
20120531,AERO,17,-0.080917,-0.075009,0.045,0.453,13.281,0.301,0.133,0.335,0.030,0.000
20120531,AGRIC,9,-0.086873,0.003561,0.042,0.533,12.989,0.234,0.073,0.355,0.000,0.000
20120531,AUTOS,55,-0.088080,-0.074425,0.000,0.549,9.317,0.199,0.121,0.337,0.018,0.000
20120531,BANKS,514,-0.026024,-0.093665,0.339,1.080,12.034,0.734,0.066,0.535,0.000,0.010
20120531,BEER,10,-0.044306,0.030441,0.164,0.643,10.742,0.518,0.093,0.200,0.000,0.072
20120531,BLDMT,53,-0.088376,-0.059071,0.129,0.615,11.927,0.282,0.053,0.286,0.006,0.000
20120531,BOOKS,21,-0.051899,-0.077402,0.203,0.792,11.950,0.551,0.100,0.408,0.000,0.000
20120531,BOXES,10,-0.088830,-0.069288,0.159,0.370,12.818,0.224,0.132,0.640,0.004,0.000
20120531,BUSSV,383,-0.066934,-0.076106,0.000,0.399,13.432,0.552,0.067,0.086,0.027,0.001
20120531,CHEMS,71,-0.110869,-0.083603,0.094,0.455,11.832,0.322,0.135,0.330,0.014,0.000
20120531,CHIPS,212,-0.090419,-0.098695,0.000,0.634,11.703,0.430,0.046,0.065,0.118,0.000
20120531,CLTHS,42,-0.072337,-0.056916,0.057,0.494,11.701,0.438,0.117,0.126,0.000,0.022
20120531,CNSTR,41,-0.090368,-0.081536,0.000,0.672,8.846,0.138,0.034,0.343,0.000,0.000
20120531,COAL,11,-0.233262,-0.236395,0.094,1.266,6.208,0.256,0.140,0.491,0.000,0.000
20120531,COMPS,112,-0.123171,-0.074760,0.000,0.422,12.606,0.478,0.053,0.051,0.102,0.000
20120531,DRUGS,277,-0.042571,-0.025369,0.000,0.257,-5.560,0.243,-0.329,0.051,0.295,0.000
20120531,ELCEQ,58,-0.097720,-0.081086,0.020,0.655,7.123,0.314,0.083,0.257,0.023,0.000
20120531,FABPR,8,-0.086905,-0.181740,0.000,0.959,14.262,0.331,0.086,0.172,0.016,0.000
20120531,FIN,110,-0.084506,-0.118108,0.312,0.616,13.121,0.348,0.073,0.229,0.000,0.000
20120531,FOOD,56,-0.013633,-0.032366,0.093,0.523,16.190,0.286,0.078,0.340,0.001,0.012
20120531,FUN,44,-0.052286,-0.133139,0.000,0.729,17.224,0.366,0.044,0.412,0.000,0.014
20120531,GOLD,8,-0.140520,-0.038843,0.043,0.655,17.789,0.636,0.062,0.038,0.000,0.000
20120531,GUNS,7,-0.097755,-0.083773,0.169,0.670,9.964,0.242,0.181,0.171,0.014,0.000
20120531,HLTH,61,-0.097276,-0.062701,0.000,0.647,7.361,0.267,0.057,0.348,0.000,0.000
20120531,HSHLD,42,-0.067051,-0.045904,0.167,0.625,15.178,0.474,0.136,0.210,0.007,0.025
20120531,INSUR,109,-0.051716,-0.073556,0.161,1.118,12.274,0.123,0.064,0.208,0.000,0.000
20120531,LABEQ,74,-0.064531,-0.066415,0.000,0.518,13.630,0.481,0.087,0.076,0.095,0.000
20120531,MACH,109,-0.106414,-0.110585,0.066,0.503,12.376,0.348,0.128,0.197,0.018,0.000
20120531,MEALS,56,-0.000229,-0.045205,0.000,0.362,17.406,0.209,0.125,0.358,0.000,0.021
20120531,MEDEQ,115,-0.081474,-0.055958,0.000,0.424,7.247,0.577,0.003,0.111,0.081,0.000
20120531,MINES,17,-0.192387,-0.151551,0.186,0.428,8.010,0.377,0.035,0.212,0.000,0.000
20120531,OIL,149,-0.156069,-0.103145,0.000,0.637,8.245,0.547,0.071,0.333,0.000,0.000
20120531,OTHER,19,-0.090078,-0.050032,0.000,0.497,15.980,0.324,0.075,0.380,0.000,0.000
20120531,PAPER,37,-0.103313,-0.051127,0.212,0.640,13.751,0.276,0.100,0.374,0.005,0.000
20120531,PERSV,45,-0.101740,-0.093396,0.025,0.613,13.780,0.441,0.074,0.262,0.000,0.003
20120531,RLEST,24,-0.073455,-0.078171,0.000,0.776,4.241,0.424,0.035,0.419,0.000,0.000
20120531,RTAIL,171,-0.050348,-0.020384,0.000,0.528,13.929,0.347,0.134,0.239,0.000,0.014
20120531,RUBBR,15,-0.073939,-0.048370,0.070,0.498,14.530,0.304,0.097,0.469,0.007,0.000
20120531,SHIPS,7,-0.130645,-0.108044,0.063,0.685,10.485,0.186,0.083,0.469,0.003,0.000
20120531,SMOKE,5,-0.029984,-0.036041,0.898,0.177,16.801,0.530,0.289,1.085,0.007,0.008
20120531,SODA,10,-0.003355,-0.011358,0.354,0.328,12.112,0.402,0.076,0.416,0.000,0.015
20120531,STEEL,44,-0.134572,-0.145710,0.154,0.708,13.310,0.156,0.077,0.309,0.000,0.000
20120531,TELCM,103,-0.066566,-0.004695,0.144,0.656,9.267,0.546,0.058,0.489,0.000,0.010
20120531,TOYS,17,-0.078420,-0.080103,0.000,0.502,10.000,0.412,0.127,0.172,0.028,0.020
20120531,TRANS,74,-0.030938,-0.021679,0.000,0.655,16.228,0.206,0.100,0.367,0.000,0.000
20120531,TXTLS,9,-0.088122,-0.026753,0.000,0.744,16.463,0.278,0.050,0.362,0.004,0.000
20120531,UTIL,92,-0.017021,-0.007880,0.652,0.897,16.580,0.274,0.070,0.556,0.000,0.000
20120531,WHLSL,106,-0.098433,-0.063787,0.002,0.668,11.509,0.193,0.107,0.336,0.000,0.000
20120630,AERO,17,0.034465,0.029374,0.044,0.551,13.373,0.301,0.131,0.335,0.030,0.000
20120630,AGRIC,9,0.026927,0.067674,0.000,0.533,16.245,0.263,0.073,0.355,0.000,0.000
20120630,AUTOS,55,-0.002308,-0.043301,0.000,0.568,8.979,0.191,0.121,0.339,0.018,0.000
20120630,BANKS,512,0.031200,0.052013,0.339,1.082,12.593,0.734,0.066,0.536,0.000,0.010
20120630,BEER,10,0.095383,0.047814,0.174,0.643,14.873,0.518,0.093,0.198,0.000,0.072
20120630,BLDMT,53,0.042710,0.038825,0.129,0.579,12.563,0.282,0.053,0.286,0.006,0.000
20120630,BOOKS,22,0.080635,0.061667,0.227,0.735,13.420,0.551,0.101,0.400,0.000,0.000
20120630,BOXES,10,0.019541,0.017279,0.159,0.370,13.288,0.223,0.132,0.645,0.004,0.000
20120630,BUSSV,387,0.046727,0.045569,0.000,0.397,14.167,0.561,0.066,0.086,0.029,0.001
20120630,CHEMS,71,0.011557,0.033089,0.094,0.455,11.786,0.322,0.135,0.322,0.014,0.000
20120630,CHIPS,212,0.038925,0.022405,0.000,0.624,11.878,0.434,0.047,0.066,0.122,0.000
20120630,CLTHS,43,-0.028336,-0.102384,0.034,0.493,12.328,0.438,0.118,0.141,0.000,0.024
20120630,CNSTR,41,0.098295,0.082260,0.000,0.658,9.346,0.138,0.034,0.338,0.000,0.000
20120630,COAL,11,0.048031,0.019934,0.094,1.434,7.186,0.282,0.140,0.491,0.000,0.000
20120630,COMPS,112,0.042081,0.015481,0.000,0.427,12.679,0.478,0.057,0.049,0.102,0.000
20120630,DRUGS,274,0.085128,0.065965,0.000,0.257,-5.865,0.257,-0.329,0.050,0.306,0.000
20120630,ELCEQ,57,-0.005151,-0.017395,0.050,0.655,7.736,0.314,0.083,0.254,0.024,0.000
20120630,FABPR,7,0.079696,0.087370,0.006,0.947,17.164,0.328,0.106,0.219,0.005,0.000
20120630,FIN,109,0.041714,0.045411,0.305,0.634,13.771,0.353,0.070,0.230,0.000,0.000
20120630,FOOD,55,0.051294,0.012562,0.093,0.521,17.113,0.287,0.078,0.337,0.001,0.012
20120630,FUN,45,0.015461,-0.002730,0.000,0.728,16.000,0.363,0.043,0.411,0.000,0.013
20120630,GOLD,8,0.030035,0.039711,0.043,0.655,18.484,0.636,0.062,0.038,0.000,0.000
20120630,GUNS,7,0.055320,0.052561,0.169,0.670,10.479,0.242,0.181,0.171,0.014,0.000
20120630,HLTH,61,0.108773,0.142411,0.000,0.647,8.676,0.267,0.057,0.348,0.000,0.000
20120630,HSHLD,41,0.003001,0.001265,0.180,0.555,15.444,0.467,0.134,0.153,0.007,0.028
20120630,INSUR,107,0.045298,0.038082,0.151,1.122,12.336,0.118,0.063,0.205,0.000,0.000
20120630,LABEQ,74,0.017995,0.002473,0.000,0.499,12.795,0.480,0.087,0.081,0.095,0.000
20120630,MACH,109,0.010843,-0.002426,0.066,0.499,12.979,0.348,0.128,0.197,0.018,0.000
20120630,MEALS,55,0.031511,-0.021481,0.000,0.359,17.266,0.209,0.128,0.345,0.000,0.021
20120630,MEDEQ,114,0.038937,0.058963,0.000,0.429,-2.369,0.576,-0.002,0.109,0.081,0.000
20120630,MINES,17,0.066368,0.088580,0.186,0.428,8.373,0.377,0.035,0.212,0.000,0.000
20120630,OIL,148,0.040365,0.060075,0.000,0.631,8.516,0.561,0.067,0.338,0.000,0.000
20120630,OTHER,19,0.025275,0.025463,0.000,0.497,16.662,0.324,0.075,0.380,0.000,0.000
20120630,PAPER,37,0.025336,0.042860,0.212,0.640,13.661,0.276,0.100,0.386,0.005,0.000
20120630,PERSV,44,0.074066,0.046710,0.034,0.652,13.762,0.455,0.070,0.260,0.000,0.003
20120630,RLEST,24,0.034274,0.031800,0.000,0.735,3.694,0.424,0.035,0.419,0.000,0.000
20120630,RTAIL,170,0.021696,0.031095,0.007,0.490,13.443,0.345,0.140,0.239,0.000,0.014
20120630,RUBBR,15,0.068256,0.033753,0.070,0.498,14.720,0.304,0.097,0.469,0.007,0.000
20120630,SHIPS,7,0.150633,0.087750,0.063,0.685,13.318,0.186,0.083,0.469,0.003,0.000
20120630,SMOKE,5,0.066236,0.059219,0.898,0.177,17.348,0.530,0.289,1.085,0.007,0.008
20120630,SODA,10,0.032044,0.048770,0.169,0.328,12.391,0.397,0.071,0.410,0.000,0.015
20120630,STEEL,44,0.064314,0.048332,0.154,0.708,14.253,0.156,0.077,0.309,0.000,0.000
20120630,TELCM,103,0.041862,0.067005,0.144,0.656,9.583,0.546,0.056,0.489,0.000,0.010
20120630,TOYS,16,-0.003044,0.014006,0.029,0.486,10.252,0.405,0.105,0.180,0.028,0.019
20120630,TRANS,74,0.021046,0.039018,0.000,0.655,15.323,0.206,0.100,0.367,0.000,0.000
20120630,TXTLS,9,0.057943,0.022388,0.000,0.671,16.910,0.278,0.050,0.362,0.004,0.000
20120630,UTIL,90,0.043490,0.035814,0.652,0.917,17.167,0.274,0.071,0.556,0.000,0.000
20120630,WHLSL,107,0.013456,0.023682,0.001,0.657,11.433,0.192,0.107,0.364,0.000,0.000
20120731,AERO,16,-0.027024,-0.014472,0.024,0.552,13.086,0.283,0.126,0.328,0.023,0.000
20120731,AGRIC,9,0.019252,0.032634,0.000,0.609,15.690,0.263,0.073,0.346,0.000,0.000
20120731,AUTOS,55,-0.020525,-0.011409,0.000,0.568,9.234,0.191,0.121,0.339,0.018,0.000
20120731,BANKS,510,0.009020,-0.000671,0.340,1.082,12.562,0.734,0.065,0.535,0.000,0.011
20120731,BEER,10,-0.004926,0.023121,0.174,0.675,15.527,0.518,0.093,0.198,0.000,0.072
20120731,BLDMT,52,-0.048124,-0.013068,0.188,0.575,12.939,0.280,0.052,0.289,0.006,0.000
20120731,BOOKS,22,-0.025837,0.005173,0.227,0.678,13.882,0.544,0.110,0.400,0.000,0.000
20120731,BOXES,10,0.030590,0.012175,0.159,0.370,14.100,0.223,0.132,0.645,0.004,0.000
20120731,BUSSV,386,-0.026801,-0.009251,0.000,0.397,13.636,0.562,0.064,0.086,0.028,0.001
20120731,CHEMS,70,-0.013778,0.001699,0.102,0.459,11.304,0.319,0.135,0.329,0.014,0.000
20120731,CHIPS,211,-0.018371,-0.004262,0.000,0.615,11.188,0.436,0.047,0.063,0.123,0.000
20120731,CLTHS,43,0.033725,0.020399,0.032,0.498,13.145,0.438,0.120,0.138,0.000,0.024
20120731,CNSTR,41,-0.039781,-0.019096,0.000,0.661,8.615,0.144,0.039,0.338,0.000,0.000
20120731,COAL,11,-0.081931,-0.105613,0.094,1.434,6.373,0.282,0.140,0.491,0.000,0.000
20120731,COMPS,112,-0.034554,0.014423,0.000,0.428,11.284,0.478,0.057,0.049,0.103,0.000
20120731,DRUGS,277,0.030588,0.032387,0.000,0.254,-6.256,0.241,-0.334,0.050,0.306,0.000
20120731,ELCEQ,56,-0.035731,0.034037,0.051,0.651,7.759,0.315,0.103,0.242,0.024,0.000
20120731,FABPR,7,-0.070302,-0.053805,0.006,0.947,15.687,0.328,0.106,0.219,0.005,0.000
20120731,FIN,108,-0.024613,-0.011368,0.312,0.652,12.920,0.357,0.070,0.231,0.000,0.000
20120731,FOOD,55,-0.020417,-0.027282,0.093,0.521,17.849,0.287,0.081,0.337,0.001,0.012
20120731,FUN,45,-0.075786,-0.120993,0.000,0.728,14.374,0.363,0.044,0.414,0.000,0.013
20120731,GOLD,8,-0.053958,-0.089701,0.043,0.655,14.008,0.636,0.062,0.038,0.000,0.000
20120731,GUNS,7,0.082396,0.026496,0.169,0.670,10.742,0.242,0.181,0.171,0.014,0.000
20120731,HLTH,61,-0.027527,-0.046167,0.000,0.647,8.486,0.266,0.057,0.348,0.000,0.000
20120731,HSHLD,41,0.013631,0.035885,0.191,0.555,15.000,0.467,0.131,0.153,0.007,0.028
20120731,INSUR,106,-0.007313,-0.032192,0.151,1.122,12.187,0.120,0.063,0.203,0.000,0.000
20120731,LABEQ,74,-0.012793,0.007018,0.000,0.499,12.450,0.474,0.087,0.087,0.095,0.000
